Deimos Brood Mother,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Polyp-Hog Juggernaut,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Pulsating Tubercles,Uncommon (25.00%)
,Infected Palpators,Uncommon (25.00%)
,Chitinous Husk,Uncommon (25.00%)
,Severed Bile Sac,Uncommon (25.00%)
,,
Lancer Survivor,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Trooper Survivor,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Ancient Healer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Venin Mutalist,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Saxum,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Saxum,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Tendril Drone,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Juggernaut,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Pulsating Tubercles,Uncommon (25.00%)
,Infected Palpators,Uncommon (25.00%)
,Chitinous Husk,Uncommon (25.00%)
,Severed Bile Sac,Uncommon (25.00%)
,,
Deimos Juggernaut,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Pulsating Tubercles,Uncommon (25.00%)
,Infected Palpators,Uncommon (25.00%)
,Chitinous Husk,Uncommon (25.00%)
,Severed Bile Sac,Uncommon (25.00%)
,,
Deimos Leaper,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Runner,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Garv,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Swarm Mutalist Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Deimos Charger,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Basal Diploid,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Basal Diploid Rex,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Feral Diploid,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Feral Diploid Rex,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Mite,Resource Drop Chance: 1.00%,Resource Drop Chance: 1.00%
,Vega Toroid,Very Common (100.00%)
,,
Narmer Butcher,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Flameblade,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Bombard,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Commander,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Observation Drone,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Power Carrier,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Detron Crewman,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Dera Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Disc Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Elite Ranger,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Geminex Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Glaxion Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Jailer,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Leech Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Mine Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Mine Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Nullifier Crewman,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Nullifier Ranger,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Prod Crewman,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Detron Ranger,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Sapping Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Scavenger Drone,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Shield Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Shield Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Shockwave Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Sniper Crewman,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Sniper Ranger,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Oxium Osprey,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Oxium,Very Common (100.00%)
,,
Narmer Corpus Tech,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Tech Ranger,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Crewman Warden,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Crewman,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Crewman,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Sensolyst Drone,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Demolisher Expired,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (74.75%)
,Region Resource,Uncommon (25.25%)
,,
Narmer Demolisher Bailiff,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (74.75%)
,Region Resource,Uncommon (25.25%)
,,
Narmer Demolisher Gunner,Resource Drop Chance: 15.00%,Resource Drop Chance: 15.00%
,Region Resource,Very Common (74.75%)
,Region Resource,Uncommon (25.25%)
,,
Narmer Elite Crewman,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Elite Lancer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Ballista,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Scorch,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Gunner Warden,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Heavy Gunner,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Napalm,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Hellion,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Lancer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Scorpion,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Machinist,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Seeker,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Powerfist,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Regulator,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Shield Lancer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Trooper,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Tech,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Osprey,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Narmer Thumper Doma,Resource Drop Chance: 800.00%,Resource Drop Chance: 800.00%
,Charc Electroplax,Rare (4.17%)
,Goopolla Spleen,Rare (4.17%)
,Murkray Liver,Rare (4.17%)
,Sharrac Teeth,Rare (4.17%)
,Karkina Antenna,Rare (4.17%)
,Azurite,Rare (4.17%)
,Devar,Rare (4.17%)
,Pyrol,Rare (4.17%)
,Coprite Alloy,Rare (4.17%)
,Mawfish Bones,Rare (4.17%)
,Khut-Khut Venom Sac,Rare (4.17%)
,Yogwun Stomach,Rare (4.17%)
,Tralok Eyes,Rare (4.17%)
,Mortus Horn,Rare (4.17%)
,Maprico,Rare (4.17%)
,Grokdrul,Rare (4.17%)
,Iradite,Rare (4.17%)
,Norg Brain,Rare (4.17%)
,Cuthol Tendrils,Rare (4.17%)
,Nistlepod,Rare (4.17%)
,Crimzian,Rare (4.17%)
,Auron,Rare (4.17%)
,Veridos,Rare (4.17%)
,Ferros,Rare (4.17%)
,,
Narmer Thumper Bull,Resource Drop Chance: 600.00%,Resource Drop Chance: 600.00%
,Charc Electroplax,Rare (4.17%)
,Goopolla Spleen,Rare (4.17%)
,Murkray Liver,Rare (4.17%)
,Sharrac Teeth,Rare (4.17%)
,Karkina Antenna,Rare (4.17%)
,Azurite,Rare (4.17%)
,Devar,Rare (4.17%)
,Pyrol,Rare (4.17%)
,Coprite Alloy,Rare (4.17%)
,Mawfish Bones,Rare (4.17%)
,Khut-Khut Venom Sac,Rare (4.17%)
,Yogwun Stomach,Rare (4.17%)
,Tralok Eyes,Rare (4.17%)
,Mortus Horn,Rare (4.17%)
,Maprico,Rare (4.17%)
,Grokdrul,Rare (4.17%)
,Iradite,Rare (4.17%)
,Norg Brain,Rare (4.17%)
,Cuthol Tendrils,Rare (4.17%)
,Nistlepod,Rare (4.17%)
,Crimzian,Rare (4.17%)
,Auron,Rare (4.17%)
,Veridos,Rare (4.17%)
,Ferros,Rare (4.17%)
,,
Narmer Thumper,Resource Drop Chance: 400.00%,Resource Drop Chance: 400.00%
,Charc Electroplax,Rare (4.17%)
,Goopolla Spleen,Rare (4.17%)
,Murkray Liver,Rare (4.17%)
,Sharrac Teeth,Rare (4.17%)
,Karkina Antenna,Rare (4.17%)
,Azurite,Rare (4.17%)
,Devar,Rare (4.17%)
,Pyrol,Rare (4.17%)
,Coprite Alloy,Rare (4.17%)
,Mawfish Bones,Rare (4.17%)
,Khut-Khut Venom Sac,Rare (4.17%)
,Yogwun Stomach,Rare (4.17%)
,Tralok Eyes,Rare (4.17%)
,Mortus Horn,Rare (4.17%)
,Maprico,Rare (4.17%)
,Grokdrul,Rare (4.17%)
,Iradite,Rare (4.17%)
,Norg Brain,Rare (4.17%)
,Cuthol Tendrils,Rare (4.17%)
,Nistlepod,Rare (4.17%)
,Crimzian,Rare (4.17%)
,Auron,Rare (4.17%)
,Veridos,Rare (4.17%)
,Ferros,Rare (4.17%)
,,
Narmer Coildrive,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Typholyst,Resource Drop Chance: 50.00%,Resource Drop Chance: 50.00%
,Region Resource,Very Common (97.42%)
,Orokin Cell,Rare (2.58%)
,,
Breacher Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Striker Moa,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Shield Drone,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Pyr Captain,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Glacik Commander,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Lektro Commander,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Blite Captain,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Taro Crewship,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Axio Crewship,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Vorac Crewship,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Orm Crewship,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Elite Taro Basilisk,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Taro Basilisk,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Elite Orm Basilisk,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Orm Basilisk,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Orm Gox,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Elite Orm Harpi,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Orm Harpi,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Elite Orm Weaver,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Orm Weaver,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Taro Gox,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Elite Taro Harpi,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Taro Harpi,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Elite Axio Basilisk,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Axio Basilisk,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Axio Gox,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Elite Axio Harpi,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Axio Harpi,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Elite Axio Weaver,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Axio Weaver,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Elite Taro Weaver,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Taro Weaver,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Elite Vorac Basilisk,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Vorac Basilisk,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Vorac Gox,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Elite Vorac Harpi,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Vorac Harpi,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Elite Vorac Weaver,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Vorac Weaver,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Comet Shard,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (100.00%)
,,
Corpus Ramsled,Resource Drop Chance: 100.00%,Resource Drop Chance: 100.00%
,Cubic Diodes,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Isos,Uncommon (22.11%)
,Aucrux Capacitors,Rare (2.01%)
,,
Exo Raider,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Exo Raider Carver,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Exo Raider Eviscerator,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Kosma Raider,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Kosma Raider Carver,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Gyre Raider,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Gyre Raider Carver,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Gyre Raider Eviscerator,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Kosma Raider Eviscerator,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Exo Gokstad Officer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Kosma Gokstad Officer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Gyre Gokstad Officer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Kosma Butcher,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Exo Butcher,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Exo Elite Lancer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Exo Eviscerator,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Exo Supressor,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Kosma Elite Lancer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Kosma Eviscerator,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Gyre Butcher,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Gyre Elite Lancer,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Gyre Eviscerator,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Gyre Supressor,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Kosma Supressor,Resource Drop Chance: 7.00%,Resource Drop Chance: 7.00%
,Region Resource,Very Common (97.42%)
,Tellurium,Rare (2.58%)
,,
Elite Kosma Flak,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Kosma Flak,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Elite Exo Flak,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Exo Flak,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Elite Exo Taktis,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Exo Taktis,Resource Drop Chance: 80.00%,Resource Drop Chance: 80.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Exo Outrider,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
,Ticor Plate,Common (37.94%)
,Gallos Rods,Uncommon (22.11%)
,Komms,Rare (2.01%)
,,
Elite Exo Cutter,Resource Drop Chance: 75.00%,Resource Drop Chance: 75.00%
,Carbides,Common (37.94%)
